Geerts,Geerts,http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=geerts&gba_naam=Geerts&nfd_naam=Geerts&operator=rx&taal=,4558,Geerts
van Ginkel,"Ginkel, van",http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=van+ginkel&gba_naam=van+Ginkel&nfd_naam=Ginkel%2C+van&operator=rx&taal=,4538,"Ginkel, van"
van Mourik,"Mourik, van",http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=van+mourik&gba_naam=van+Mourik&nfd_naam=Mourik%2C+van&operator=rx&taal=,4532,"Mourik, van"
Lemmens,Lemmens,http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=lemmens&gba_naam=Lemmens&nfd_naam=Lemmens&operator=rx&taal=,4531,Lemmens
Yilmaz,Yilmaz,http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=yilmaz&gba_naam=Yilmaz&nfd_naam=Yilmaz&operator=rx&taal=,4512,Yilmaz
de Winter,"Winter, de",http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=de+winter&gba_naam=de+Winter&nfd_naam=Winter%2C+de&operator=rx&taal=,4491,"Winter, de"
van Wijngaarden,"Wijngaarden, van",http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=van+wijngaarden&gba_naam=van+Wijngaarden&nfd_naam=Wijngaarden%2C+van&operator=rx&taal=,4481,"Wijngaarden, van"
Versluis,Versluis,http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=versluis&gba_naam=Versluis&nfd_naam=Versluis&operator=rx&taal=,4478,Versluis
Veerman,Veerman,http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=veerman&gba_naam=Veerman&nfd_naam=Veerman&operator=rx&taal=,4470,Veerman
Beckers,Beckers,http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=beckers&gba_naam=Beckers&nfd_naam=Beckers&operator=rx&taal=,4469,Beckers
van Bergen,"Bergen, van",http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=van+bergen&gba_naam=van+Bergen&nfd_naam=Bergen%2C+van&operator=rx&taal=,4449,"Bergen, van"
Hendriksen,Hendriksen,http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=hendriksen&gba_naam=Hendriksen&nfd_naam=Hendriksen&operator=rx&taal=,4447,Hendriksen
de Laat,"Laat, de",http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=de+laat&gba_naam=de+Laat&nfd_naam=Laat%2C+de&operator=rx&taal=,4415,"Laat, de"
Schoenmakers,Schoenmakers,http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=schoenmakers&gba_naam=Schoenmakers&nfd_naam=Schoenmakers&operator=rx&taal=,4414,Schoenmakers
Groenendijk,Groenendijk,http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=groenendijk&gba_naam=Groenendijk&nfd_naam=Groenendijk&operator=rx&taal=,4412,Groenendijk
Drenth,Drenth,http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=drenth&gba_naam=Drenth&nfd_naam=Drenth&operator=rx&taal=,4410,Drenth
Bruinsma,Bruinsma,http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=bruinsma&gba_naam=Bruinsma&nfd_naam=Bruinsma&operator=rx&taal=,4410,Bruinsma
Schreuder,Schreuder,http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=schreuder&gba_naam=Schreuder&nfd_naam=Schreuder&operator=rx&taal=,4408,Schreuder
Valk,Valk,http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=valk&gba_naam=Valk&nfd_naam=Valk&operator=rx&taal=,4380,Valk
Verheij,Verheij,http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=verheij&gba_naam=Verheij&nfd_naam=Verheij+%28y%29&operator=rx&taal=,4378,Verheij (y)
van der Woude,"Woude, van der",http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=van+der+woude&gba_naam=van+der+Woude&nfd_naam=Woude%2C+van+der&operator=rx&taal=,4377,"Woude, van der"
Houben,Houben,http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=houben&gba_naam=Houben&nfd_naam=Houben&operator=rx&taal=,4353,Houben
van Kampen,"Kampen, van",http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=van+kampen&gba_naam=van+Kampen&nfd_naam=Kampen%2C+van&operator=rx&taal=,4348,"Kampen, van"
van de Wetering,"Wetering, van de",http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=van+de+wetering&gba_naam=van+de+Wetering&nfd_naam=Wetering%2C+van+de+%2F+der&operator=rx&taal=,4328,"Wetering, van de / der"
van de Laar,"Laar, van de",http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=van+de+laar&gba_naam=van+de+Laar&nfd_naam=Laar%2C+van+de+%2F+der&operator=rx&taal=,4313,"Laar, van de / der"
Borst,Borst,http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=borst&gba_naam=Borst&nfd_naam=Borst&operator=rx&taal=,4296,Borst
Lubbers,Lubbers,http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=lubbers&gba_naam=Lubbers&nfd_naam=Lubbers&operator=rx&taal=,4296,Lubbers
Timmers,Timmers,http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=timmers&gba_naam=Timmers&nfd_naam=Timmers&operator=rx&taal=,4288,Timmers
Boom,Boom,http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=boom&gba_naam=Boom&nfd_naam=Boom&operator=rx&taal=,4280,Boom
Swart,Swart,http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=swart&gba_naam=Swart&nfd_naam=Swart&operator=rx&taal=,4279,Swart
Kamp,Kamp,http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=kamp&gba_naam=Kamp&nfd_naam=Kamp&operator=rx&taal=,4276,Kamp
van Houten,"Houten, van",http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=van+houten&gba_naam=van+Houten&nfd_naam=Houten%2C+van&operator=rx&taal=,4273,"Houten, van"
Boot,Boot,http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=boot&gba_naam=Boot&nfd_naam=Boot&operator=rx&taal=,4266,Boot
Coenen,Coenen,http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=coenen&gba_naam=Coenen&nfd_naam=Coenen&operator=rx&taal=,4265,Coenen
Weijers,Weijers,http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=weijers&gba_naam=Weijers&nfd_naam=Weijers+%28y%29&operator=rx&taal=,4263,Weijers (y)
Oomen,Oomen,http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=oomen&gba_naam=Oomen&nfd_naam=Oomen&operator=rx&taal=,4247,Oomen
van der Meij,"Meij, van der",http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=van+der+meij&gba_naam=van+der+Meij&nfd_naam=Meij%2C+van+der+%28y%29&operator=rx&taal=,4236,"Meij, van der (y)"
Kroes,Kroes,http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=kroes&gba_naam=Kroes&nfd_naam=Kroes&operator=rx&taal=,4226,Kroes
Westra,Westra,http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=westra&gba_naam=Westra&nfd_naam=Westra&operator=rx&taal=,4221,Westra
van Hees,"Hees, van",http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=van+hees&gba_naam=van+Hees&nfd_naam=Hees%2C+van&operator=rx&taal=,4187,"Hees, van"
de Beer,"Beer, de",http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=de+beer&gba_naam=de+Beer&nfd_naam=Beer%2C+de&operator=rx&taal=,4187,"Beer, de"
van der Ven,"Ven, van der",http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=van+der+ven&gba_naam=van+der+Ven&nfd_naam=Ven%2C+van+de+%2F+der&operator=rx&taal=,4176,"Ven, van de / der"
Burger,Burger,http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=burger&gba_naam=Burger&nfd_naam=Burger&operator=rx&taal=,4173,Burger
Nguyen,Nguyen,http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=nguyen&gba_naam=Nguyen&nfd_naam=Nguyen&operator=rx&taal=,4162,Nguyen
Berendsen,Berendsen,http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=berendsen&gba_naam=Berendsen&nfd_naam=Berendsen&operator=rx&taal=,4134,Berendsen
van der Poel,"Poel, van der",http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=van+der+poel&gba_naam=van+der+Poel&nfd_naam=Poel%2C+van+de+%2F+der&operator=rx&taal=,4113,"Poel, van de / der"
van Erp,"Erp, van",http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=van+erp&gba_naam=van+Erp&nfd_naam=Erp%2C+van&operator=rx&taal=,4110,"Erp, van"
van Laar,"Laar, van",http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=van+laar&gba_naam=van+Laar&nfd_naam=Laar%2C+van&operator=rx&taal=,4110,"Laar, van"
van der Kolk,"Kolk, van der",http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=van+der+kolk&gba_naam=van+der+Kolk&nfd_naam=Kolk%2C+van+de+%2F+den+%2F+der&operator=rx&taal=,4102,"Kolk, van de / den / der"
Bruins,Bruins,http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=bruins&gba_naam=Bruins&nfd_naam=Bruins&operator=rx&taal=,4097,Bruins
Blaauw,Blaauw,http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=blaauw&gba_naam=Blaauw&nfd_naam=Blaauw&operator=rx&taal=,4072,Blaauw
van Alphen,"Alphen, van",http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=van+alphen&gba_naam=van+Alphen&nfd_naam=Alphen%2C+van&operator=rx&taal=,4069,"Alphen, van"
van der Lee,"Lee, van der",http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=van+der+lee&gba_naam=van+der+Lee&nfd_naam=Lee%2C+van+der&operator=rx&taal=,4064,"Lee, van der"
Scheffer,Scheffer,http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=scheffer&gba_naam=Scheffer&nfd_naam=Scheffer&operator=rx&taal=,4061,Scheffer
van Schijndel,"Schijndel, van",http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=van+schijndel&gba_naam=van+Schijndel&nfd_naam=Schijndel%2C+van&operator=rx&taal=,4056,"Schijndel, van"
Hiemstra,Hiemstra,http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=hiemstra&gba_naam=Hiemstra&nfd_naam=Hiemstra&operator=rx&taal=,4054,Hiemstra
van Keulen,"Keulen, van",http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=van+keulen&gba_naam=van+Keulen&nfd_naam=Keulen%2C+van&operator=rx&taal=,4053,"Keulen, van"
Moonen,Moonen,http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=moonen&gba_naam=Moonen&nfd_naam=Moonen&operator=rx&taal=,4027,Moonen
Raaijmakers,Raaijmakers,http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=raaijmakers&gba_naam=Raaijmakers&nfd_naam=Raaijmakers+%28y%29&operator=rx&taal=,4025,Raaijmakers (y)
Harmsen,Harmsen,http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=harmsen&gba_naam=Harmsen&nfd_naam=Harmsen&operator=rx&taal=,4015,Harmsen
van Esch,"Esch, van",http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=van+esch&gba_naam=van+Esch&nfd_naam=Esch%2C+van&operator=rx&taal=,4014,"Esch, van"
van den Hoek,"Hoek, van den",http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=van+den+hoek&gba_naam=van+den+Hoek&nfd_naam=Hoek%2C+van+de+%2F+den+%2F+der&operator=rx&taal=,4007,"Hoek, van de / den / der"
van der Pol,"Pol, van der",http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=van+der+pol&gba_naam=van+der+Pol&nfd_naam=Pol%2C+van+de+%2F+den+%2F+der&operator=rx&taal=,3997,"Pol, van de / den / der"
Engels,Engels,http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=engels&gba_naam=Engels&nfd_naam=Engels&operator=rx&taal=,3986,Engels
Dijk,Dijk,http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=dijk&gba_naam=Dijk&nfd_naam=Dijk&operator=rx&taal=,3981,Dijk
Jaspers,Jaspers,http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=jaspers&gba_naam=Jaspers&nfd_naam=Jaspers&operator=rx&taal=,3974,Jaspers
Schellekens,Schellekens,http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=schellekens&gba_naam=Schellekens&nfd_naam=Schellekens&operator=rx&taal=,3971,Schellekens
van Boxtel,"Boxtel, van",http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=van+boxtel&gba_naam=van+Boxtel&nfd_naam=Boxtel%2C+van&operator=rx&taal=,3961,"Boxtel, van"
Verkerk,Verkerk,http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=verkerk&gba_naam=Verkerk&nfd_naam=Verkerk&operator=rx&taal=,3960,Verkerk
van den Bergh,"Bergh, van den",http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=van+den+bergh&gba_naam=van+den+Bergh&nfd_naam=Bergh%2C+van+de+%2F+den&operator=rx&taal=,3958,"Bergh, van de / den"
de Waard,"Waard, de",http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=de+waard&gba_naam=de+Waard&nfd_naam=Waard%2C+de&operator=rx&taal=,3957,"Waard, de"
Vogel,Vogel,http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=vogel&gba_naam=Vogel&nfd_naam=Vogel&operator=rx&taal=,3954,Vogel
Beekman,Beekman,http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=beekman&gba_naam=Beekman&nfd_naam=Beekman&operator=rx&taal=,3945,Beekman
Dijkman,Dijkman,http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=dijkman&gba_naam=Dijkman&nfd_naam=Dijkman&operator=rx&taal=,3939,Dijkman
Dam,Dam,http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=dam&gba_naam=Dam&nfd_naam=Dam&operator=rx&taal=,3939,Dam
Burgers,Burgers,http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=burgers&gba_naam=Burgers&nfd_naam=Burgers&operator=rx&taal=,3931,Burgers
van Pelt,"Pelt, van",http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=van+pelt&gba_naam=van+Pelt&nfd_naam=Pelt%2C+van&operator=rx&taal=,3930,"Pelt, van"
Hoogland,Hoogland,http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=hoogland&gba_naam=Hoogland&nfd_naam=Hoogland&operator=rx&taal=,3925,Hoogland
Veldhuizen,Veldhuizen,http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=veldhuizen&gba_naam=Veldhuizen&nfd_naam=Veldhuizen&operator=rx&taal=,3903,Veldhuizen
van der Hoek,"Hoek, van der",http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=van+der+hoek&gba_naam=van+der+Hoek&nfd_naam=Hoek%2C+van+de+%2F+den+%2F+der&operator=rx&taal=,3894,"Hoek, van de / den / der"
van Oosten,"Oosten, van",http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=van+oosten&gba_naam=van+Oosten&nfd_naam=Oosten%2C+van&operator=rx&taal=,3857,"Oosten, van"
Snijder,Snijder,http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=snijder&gba_naam=Snijder&nfd_naam=Snijder&operator=rx&taal=,3856,Snijder
van Rijswijk,"Rijswijk, van",http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=van+rijswijk&gba_naam=van+Rijswijk&nfd_naam=Rijswijk%2C+van&operator=rx&taal=,3848,"Rijswijk, van"
Zonneveld,Zonneveld,http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=zonneveld&gba_naam=Zonneveld&nfd_naam=Zonneveld&operator=rx&taal=,3842,Zonneveld
Snel,Snel,http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=snel&gba_naam=Snel&nfd_naam=Snel&operator=rx&taal=,3837,Snel
van Tol,"Tol, van",http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=van+tol&gba_naam=van+Tol&nfd_naam=Tol%2C+van&operator=rx&taal=,3833,"Tol, van"
Janssens,Janssens,http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=janssens&gba_naam=Janssens&nfd_naam=Janssens&operator=rx&taal=,3832,Janssens
Staal,Staal,http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=staal&gba_naam=Staal&nfd_naam=Staal&operator=rx&taal=,3829,Staal
Huizinga,Huizinga,http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=huizinga&gba_naam=Huizinga&nfd_naam=Huizinga&operator=rx&taal=,3816,Huizinga
Heijmans,Heijmans,http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=heijmans&gba_naam=Heijmans&nfd_naam=Heijmans+%28y%29&operator=rx&taal=,3815,Heijmans (y)
van den Hurk,"Hurk, van den",http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=van+den+hurk&gba_naam=van+den+Hurk&nfd_naam=Hurk%2C+van+den+%2F+der&operator=rx&taal=,3813,"Hurk, van den / der"
Hagen,Hagen,http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=hagen&gba_naam=Hagen&nfd_naam=Hagen&operator=rx&taal=,3804,Hagen
Koelewijn,Koelewijn,http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=koelewijn&gba_naam=Koelewijn&nfd_naam=Koelewijn&operator=rx&taal=,3799,Koelewijn
Pot,Pot,http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=pot&gba_naam=Pot&nfd_naam=Pot&operator=rx&taal=,3789,Pot
Janse,Janse,http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=janse&gba_naam=Janse&nfd_naam=Janse&operator=rx&taal=,3788,Janse
Roest,Roest,http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=roest&gba_naam=Roest&nfd_naam=Roest&operator=rx&taal=,3788,Roest
Elzinga,Elzinga,http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=elzinga&gba_naam=Elzinga&nfd_naam=Elzinga&operator=rx&taal=,3786,Elzinga
van der Voort,"Voort, van der",http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=van+der+voort&gba_naam=van+der+Voort&nfd_naam=Voort%2C+van+de+%2F+der&operator=rx&taal=,3774,"Voort, van de / der"
Tol,Tol,http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=tol&gba_naam=Tol&nfd_naam=Tol&operator=rx&taal=,3769,Tol
van Soest,"Soest, van",http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=van+soest&gba_naam=van+Soest&nfd_naam=Soest%2C+van&operator=rx&taal=,3761,"Soest, van"
Nijhof,Nijhof,http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=nijhof&gba_naam=Nijhof&nfd_naam=Nijhof&operator=rx&taal=,3761,Nijhof
van der Meijden,"Meijden, van der",http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=van+der+meijden&gba_naam=van+der+Meijden&nfd_naam=Meijden%2C+van+der+%28y%29&operator=rx&taal=,3761,"Meijden, van der (y)"
van der Vliet,"Vliet, van der",http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=van+der+vliet&gba_naam=van+der+Vliet&nfd_naam=Vliet%2C+van+de+%2F+der&operator=rx&taal=,3750,"Vliet, van de / der"
Kerkhof,Kerkhof,http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=kerkhof&gba_naam=Kerkhof&nfd_naam=Kerkhof&operator=rx&taal=,3748,Kerkhof
Wolf,Wolf,http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=wolf&gba_naam=Wolf&nfd_naam=Wolf&operator=rx&taal=,3740,Wolf
Kusters,Kusters,http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=kusters&gba_naam=Kusters&nfd_naam=Kusters&operator=rx&taal=,3731,Kusters
Koot,Koot,http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=koot&gba_naam=Koot&nfd_naam=Koot&operator=rx&taal=,3730,Koot
van Hal,"Hal, van",http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=van+hal&gba_naam=van+Hal&nfd_naam=Hal%2C+van&operator=rx&taal=,3713,"Hal, van"
Donkers,Donkers,http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=donkers&gba_naam=Donkers&nfd_naam=Donkers&operator=rx&taal=,3711,Donkers
Douma,Douma,http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=douma&gba_naam=Douma&nfd_naam=Douma&operator=rx&taal=,3705,Douma
Schenk,Schenk,http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=schenk&gba_naam=Schenk&nfd_naam=Schenk&operator=rx&taal=,3695,Schenk
van Engelen,"Engelen, van",http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=van+engelen&gba_naam=van+Engelen&nfd_naam=Engelen%2C+van&operator=rx&taal=,3695,"Engelen, van"
Kloosterman,Kloosterman,http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=kloosterman&gba_naam=Kloosterman&nfd_naam=Kloosterman&operator=rx&taal=,3691,Kloosterman
Stoop,Stoop,http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=stoop&gba_naam=Stoop&nfd_naam=Stoop&operator=rx&taal=,3686,Stoop
van Mierlo,"Mierlo, van",http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=van+mierlo&gba_naam=van+Mierlo&nfd_naam=Mierlo%2C+van&operator=rx&taal=,3680,"Mierlo, van"
Klok,Klok,http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=klok&gba_naam=Klok&nfd_naam=Klok&operator=rx&taal=,3680,Klok
de Klerk,"Klerk, de",http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=de+klerk&gba_naam=de+Klerk&nfd_naam=Klerk%2C+de&operator=rx&taal=,3678,"Klerk, de"
van Tilburg,"Tilburg, van",http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=van+tilburg&gba_naam=van+Tilburg&nfd_naam=Tilburg%2C+van&operator=rx&taal=,3676,"Tilburg, van"
de Man,"Man, de",http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=de+man&gba_naam=de+Man&nfd_naam=Man%2C+de&operator=rx&taal=,3676,"Man, de"
Westerhof,Westerhof,http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=westerhof&gba_naam=Westerhof&nfd_naam=Westerhof&operator=rx&taal=,3673,Westerhof
Vogels,Vogels,http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=vogels&gba_naam=Vogels&nfd_naam=Vogels&operator=rx&taal=,3671,Vogels
Brugman,Brugman,http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=brugman&gba_naam=Brugman&nfd_naam=Brugman&operator=rx&taal=,3659,Brugman
Snoek,Snoek,http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=snoek&gba_naam=Snoek&nfd_naam=Snoek&operator=rx&taal=,3656,Snoek
Bartels,Bartels,http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=bartels&gba_naam=Bartels&nfd_naam=Bartels&operator=rx&taal=,3655,Bartels
Berkhout,Berkhout,http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=berkhout&gba_naam=Berkhout&nfd_naam=Berkhout&operator=rx&taal=,3647,Berkhout
Hermsen,Hermsen,http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=hermsen&gba_naam=Hermsen&nfd_naam=Hermsen&operator=rx&taal=,3646,Hermsen
Smith,Smith,http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=smith&gba_naam=Smith&nfd_naam=Smith&operator=rx&taal=,3644,Smith
Engelen,Engelen,http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=engelen&gba_naam=Engelen&nfd_naam=Engelen&operator=rx&taal=,3634,Engelen
de Kort,"Kort, de",http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=de+kort&gba_naam=de+Kort&nfd_naam=Kort%2C+de&operator=rx&taal=,3631,"Kort, de"
Smid,Smid,http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=smid&gba_naam=Smid&nfd_naam=Smid&operator=rx&taal=,3630,Smid
Troost,Troost,http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=troost&gba_naam=Troost&nfd_naam=Troost&operator=rx&taal=,3630,Troost
Alberts,Alberts,http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=alberts&gba_naam=Alberts&nfd_naam=Alberts&operator=rx&taal=,3622,Alberts
Jonkman,Jonkman,http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=jonkman&gba_naam=Jonkman&nfd_naam=Jonkman&operator=rx&taal=,3615,Jonkman
van de Wiel,"Wiel, van de",http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=van+de+wiel&gba_naam=van+de+Wiel&nfd_naam=Wiel%2C+van+de+%2F+der&operator=rx&taal=,3612,"Wiel, van de / der"
Pennings,Pennings,http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=pennings&gba_naam=Pennings&nfd_naam=Pennings&operator=rx&taal=,3607,Pennings
Veen,Veen,http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=veen&gba_naam=Veen&nfd_naam=Veen&operator=rx&taal=,3594,Veen
van den Boogaard,"Boogaard, van den",http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=van+den+boogaard&gba_naam=van+den+Boogaard&nfd_naam=Boogaard%2C+van+den&operator=rx&taal=,3592,"Boogaard, van den"
ter Horst,"Horst, ter",http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=ter+horst&gba_naam=ter+Horst&nfd_naam=Horst%2C+ter&operator=rx&taal=,3590,"Horst, ter"
van der Weide,"Weide, van der",http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=van+der+weide&gba_naam=van+der+Weide&nfd_naam=Weide%2C+van+der&operator=rx&taal=,3588,"Weide, van der"
Zuidema,Zuidema,http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=zuidema&gba_naam=Zuidema&nfd_naam=Zuidema&operator=rx&taal=,3584,Zuidema
Witteveen,Witteveen,http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=witteveen&gba_naam=Witteveen&nfd_naam=Witteveen&operator=rx&taal=,3576,Witteveen
Scholte,Scholte,http://meertens.knaw.nl/nfb/detail_naam.php?gba_lcnaam=scholte&gba_naam=Scholte&nfd_naam=Scholte&operator=rx&taal=,3572,Scholte
